id,effective_from,effective_to,creator_id,modifier_id,created,modified,polymorphic_ctype_id,type,status,year,number,position,title,image,tagline,comments,start_date,end_date,program_id,output_program_id,project_owner_id,data_custodian_id,site_custodian_id,team_list_plain,area_list_dpaw_region,area_list_dpaw_district,area_list_ibra_imcra_region,area_list_nrm_region,supervising_scientist_list_plain,research_function_id,keywords
476,2015-07-31 09:14:47.527829+08:00,,4,1,2015-07-31 09:14:47.527861+08:00,2022-07-19 15:26:29.524996+08:00,25,0,closure requested,2015,16,1000,<p>Improved fauna recovery in the Pilbara &ndash; benefitting the endangered northern quoll through broad-scale feral cat baiting</p>,projects/2015-16/northern-quoll-2_1.jpg,,"<p><strong>d)</strong> &nbsp;&nbsp; <strong>Plot/transect geocode(s) / location:</strong> Yarraloola pastoral lease: 21<sup>o</sup> 44&rsquo; 50&rdquo; S, 116<sup>o</sup> 08&rsquo; 31&rdquo; E</p>
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; Red Hill pastoral lease: 21<sup>o</sup> 58&rsquo; 12&rdquo; S, 116<sup>o</sup> 03&rsquo; 45&rdquo; E</p>",2014-08-01,2015-12-31,5,1,137,137,,"R Palmer, A Johnson",Pilbara,,Pilbara,Rangelands,R Palmer,1,
711,2018-07-17 17:36:17.094616+08:00,,100462,100934,2018-07-17 17:36:17.094645+08:00,2023-06-13 12:10:32.581781+08:00,29,0,updating,2018,77,1000,<p>Restoration science</p>,projects/2018-77/IMG4083.JPG,<p>Providing the comprehensive scientific basis for restoration actions across the State</p>,,2017-07-01,2023-07-01,17,1,100462,100462,,"J Stevens, S Krauss, W Lewandrowski, C Elliott",All Regions,All DPaW Districts,"All IBRA Regions, All IMCRA Regions",All Regions,J Stevens,27,"<p>Restoration Science,&nbsp;seed science, provenance, ecohydrology, ecophysiology, soil science, community ecology, plant-enabling technologies</p>"
71,2014-06-05 18:28:42.450000+08:00,,100000,1,2014-06-05 18:28:42.450000+08:00,2018-10-15 13:52:07.625874+08:00,25,0,terminated,2003,4,1000,<p>Project Rangelands Restoration: developing sustainable management systems for the conservation of biodiversity at the landscape scale in rangelands of the Murchison and Gascoyne bioregions--managing fire and introduced predators</p>,projects/2003-4/DSCN8132.JPG,,"<p>This SPP is a revision of RPP 60/90 (Project Desert Dreaming) and will supercede 60/90. Concept Plan Number: 2002/06 Request Number: KE/0003 External Collaborator(s): Prof. Thomas Bragg, University of Nebraska, Omaha, Prof. Jonathon Major, Curtin University, Prof. Andrew Thompson Murdoch University, Western Desert Aboriginal communities (on their terms) Volunteer(s): Landscope Expedition TO: Dr Lachlan McCaw Program Leader Landscape Conservation <strong>SUBJECT: Addendum to Science Project Plan (SPP) 2003/004: Rangelands Restoration: Developing sustainable management systems for biodiversity conservation at the landscape scale in rangelands of the Murchison and Gascoyne bioregions.</strong> As part of my new role post-June 30 this year, I will become more actively involved as a Senior Principal Research Scientist associated with the above SPP. The SPP has three primary objectives - i) to reconstruct the mammal fauna of the region; ii) to increased the abundance and distribution of extant fauna and iii) to improve vegetation and habitat condition (cover, species diversity).</p>",,,7,1,113,,,"N Burrows, G Liddelow",Goldfields,,"Gascoyne, Murchison",Rangelands,N Burrows,3,
1034,2023-05-01 12:28:48.300121+08:00,2023-06-28 14:33:29.552605+08:00,100540,101073,2023-05-01 12:28:48.300144+08:00,2023-10-03 14:34:16.395426+08:00,25,0,terminated,2023,10,1000,"<p>&nbsp;</p>
<p><span class=""Apple-converted-space"">&nbsp;</span><em>Aluta quadrata </em>plant water use<span class=""Apple-converted-space"">&nbsp;</span>and niche characteristics<span class=""Apple-converted-space"">&nbsp;</span></p>",,,"<p style=""font-weight: 400;""><em>Aluta quadrata</em> grows in habitat including steep rocky slopes, steep gorges, and gullies, with a preference for southern facing slopes of rugged topography in skeletal soils, including Brockman Iron Formation substrates. With the planned expansion of mining into the Western Range area (pending approval) there will likely be impacts on the Western Range population.</p>
<p style=""font-weight: 400;"">&nbsp;</p>
<p style=""font-weight: 400;"">Defining the plant water-use attributes of the species and its substrate interactions will enable a greater understanding of the niche that this plant occupies. Here we focus on the physical structure, hydrology and chemistry of habitat substrates, surrounding micro-climates, and the physiological response of <em>A. quadrata</em> to variation in these parameters.</p>
<p style=""font-weight: 400;"">&nbsp;</p>
<p style=""font-weight: 400;"">The broad research objectives of this program are to:</p>
<p style=""font-weight: 400;"">&nbsp;</p>
<ol>
<li>Define the plant water-use attributes and substrate interactions of <em> quadrata,</em></li>
<li>Examine the physiological responses of <em> quadrata</em> in relation to the topography, hydrology, and soil chemistry of habitats,</li>
<li>Characterise the niche that <em> quadrata </em>occupies and establish meaningful biological correlates between habitat suitability and plant performance.</li>
</ol>",2021-04-30,2024-04-30,17,4,100462,100540,,,Pilbara,,,,,2,
829,2019-06-14 14:02:33.856504+08:00,,100688,100688,2019-06-14 14:02:33.856544+08:00,2023-06-29 14:19:11.616012+08:00,30,2,active,2019,44,1000,<p>Global FinPrint</p>,projects/2019-44/FinPrintLogocol.png,,,2016-02-01,2025-02-28,9,,100688,100688,,J Goetze,"Kimberley, Pilbara",,,,J Goetze,1,
1033,2023-04-18 11:30:02.123709+08:00,,251,100934,2023-04-18 11:30:02.123736+08:00,2023-10-31 08:43:50.375088+08:00,30,2,completed,2023,9,1000,<p>Genetic management for captive breeding of the Critically Endangered Margaret River Hairy Marron.</p>,projects/2023-9/HairyMarron1TG052022.mpo,,"<p>The Margaret River hairy marron (<em>Cherax tenuimanus</em>) is a large freshwater crayfish endemic to the Margaret River in south-west Western Australia. Following a 70% decline in distribution the Margaret River hairy marron was listed as critically endangered in 2004. In 2023 small numbers are held in captivity with the aim of captive breeding. There may be a very low number of individuals still persisting in the wild, but this is uncertain. The species is on the brink of extinction.</p>
<p>The loss of genetic variation, and the genetic bottle neck due to the limited number of individuals remaining, requires careful genetic management to optimise captive breeding and viabability and usefulness for further breeding of progeny. The project will inform which individuals to pair to maximise genetic variation, minimise inbreeding and increase the success of captive breeding.</p>
<p>This project will sequence a reference genome for the Margaret River hairy marron, which will allow the development of a <span class=""ILfuVd"" lang=""en""><span class=""hgKElc"">single nucleotide polymorphism (SNP)</span></span> array. Currently available microsatellite markers are not variable enough to estimate relatedness/kinship amongst individuals. The SNP array will be used to develop a rapid assessment technique to understand the relationships between brood stock, to inform appropriate pairings for captive breeding.</p>
<p>Successful captive breeding is the the immediate key action that will prevent this species from becoming extinct in the next few years.</p>",2023-04-18,,5,4,251,101019,,"K Ottewell, T Goad, M Dziminski","South West, Warren",,,South West,,1,<p>Margaret River hairy marron <em>Cherax tenuimanus</em> captive breeding perth zoo genomics SNP genetics</p>
983,2022-05-27 09:24:02.366457+08:00,,100525,100934,2022-05-27 09:24:02.366483+08:00,2023-06-13 12:10:33.674280+08:00,26,3,updating,2022,9,1000,<p>Ecophysiology of seed dormancy of <em>Hibbertia</em></p>,projects/2022-9/RIMG0077JPG.jpeg,,"<p>The Jarrah Forest region in Western Australia has been mined since the 1960s. Restoration efforts in these mined areas have been made, however, some species have proved challenging and costly to propagate often due to seed dormancy preventing reliable establishment. Hibbertia species are one such group, being important components of the Jarrah Forest understorey, but under-represented in restored communities due to complex dormancy and germination. This project aims to investigate ecology and physiology of seed dormancy and germination of Hibbertia, including a focus on inter- and intra-specific variation in germination behaviour, to develop seed dormancy break treatments and aid restoration.</p>",2022-03-15,2025-09-15,17,4,100525,100525,,D Merritt,South West,Perth Hills,Jarrah Forest,,D Merritt,29,"<p>Germination phenology, embryo growth, smoke, propagation, restoration</p>"
66,2014-06-05 18:28:41.739000+08:00,,100000,1,2014-06-05 18:28:41.739000+08:00,2018-10-15 13:52:07.781809+08:00,25,0,completed,2002,3,1000,<p>Fauna of unflooded saline wetland floors </p>,,,<p>Concept Plan Number:       Request Number: KE/0002   </p>,,,3,1,120,,,N McKenzie,,,,,N McKenzie,,
938,2021-05-03 17:05:37.656825+08:00,,100256,100944,2021-05-03 17:05:37.656853+08:00,2021-11-26 15:50:01.946730+08:00,30,2,active,2021,12,1000,<p>Long-term monitoring of intertidal communities at limestone and granite reefs in Ngari Capes Marine Park</p>,projects/2021-12/PC150233.jpeg,<p>intertidal reef communities</p>,<p>Collaboration between UWA (Dr Jane Prince) and DBCA to monitor intertidal reef communities at historically surveyed sites in Ngari Capes Marine Park at both limestone and granite dominated habitats.</p>,2020-12-01,,9,4,100256,100256,,"S Bell, I Leal",South West,Blackwood,Leeuwin-Naturaliste,,S Bell,7,
932,2021-03-17 16:11:54.919491+08:00,,100660,100660,2021-03-17 16:11:54.919518+08:00,2023-05-25 15:24:37.648090+08:00,26,3,completed,2021,6,1000,"<p>Coral recruitment at Ningaloo, Montebello Islands and Onslow</p>",projects/2021-6/CoraltilephotoforSDIS.jpeg,,,2021-02-17,2022-12-11,9,4,100660,100660,,"C Ross, R Evans",Pilbara,Exmouth,"Pilbara, Pilbara (Offshore), Pilbara (Nearshore), Ningaloo",,C Ross,7,"<p>Coral recruitment, Ningaloo, Onslow, Montebello Islands</p>"
61,2014-06-05 18:28:40.558000+08:00,,100000,1,2014-06-05 18:28:40.558000+08:00,2018-10-15 13:52:07.985847+08:00,25,0,completed,2001,3,1000,"<p>Regeneration success measures and monitoring methods for sustainable forest management, criteria 2.1.g </p>",,,,,,7,1,17,,,L Mccaw,,,,,L Mccaw,,
930,2021-03-12 09:51:04.183551+08:00,,100859,22,2021-03-12 09:51:04.183585+08:00,2022-07-21 16:46:31.884263+08:00,26,3,completed,2021,4,1000,<p>Mapping the distribution of <em>Hydromys chrysogaster</em> in the Southwest of Western Australia</p>,projects/2021-4/IMG5148.jpeg,,,2021-03-01,2022-05-27,7,1,100859,100859,,J Hyde,South West,"Perth Hills, Wellington, Blackwood, Donnelly",WA South Coast,South West,J Hyde,1,
927,2021-02-06 17:38:35.299953+08:00,,22,22,2021-02-06 17:38:35.299985+08:00,2021-06-01 16:33:45.577178+08:00,30,2,completed,2021,1,1000,"<h3 class=""box-story__title"">Pro&shy;ject LIFE&shy;PLAN &ndash; A Plan&shy;et&shy;ary In&shy;vent&shy;ory of Life</h3>",,,,2021-01-01,2027-01-01,7,4,22,22,,"A Pinder, S Easton, G Barrett, A Barrett, M Brotherson, R Glowicki, K Quinlan",Swan,Swan Coastal,Swan Coastal Plain,Swan,A Pinder,,
926,2020-11-04 14:04:02.900122+08:00,,100564,100458,2020-11-04 14:04:02.900150+08:00,2023-06-12 15:47:57.647277+08:00,26,3,completed,2020,69,1000,<p>Dolphin health - toxicogenomics and pathology investigations</p>,projects/2020-69/RiversEstSDISdolphinstudentproject.jpeg,,,2020-01-01,2022-12-31,20,1,100458,100458,,K Trayler,,,,,K Trayler,32,
916,2020-07-03 17:47:42.623232+08:00,,241,241,2020-07-03 17:47:42.623261+08:00,2022-07-19 21:55:08.952335+08:00,30,2,completed,2020,59,1000,<p>Developing and refining microclimate spatial layers for the Pilbara IBRA region to identify refugia for terrestrial mammals</p>,,,,2019-07-01,2020-06-30,5,4,241,241,,"K Ottewell, J Kinloch, B Huntley",Pilbara,,Pilbara,,"K Ottewell, J Kinloch",3,
133,2014-06-05 18:28:58.737000+08:00,,100000,1,2014-06-05 18:28:58.737000+08:00,2018-10-15 13:52:05.477879+08:00,25,0,completed,2011,8,1000,<p>Regional-scale coral bleaching on Western Australian reefs</p>,,,"<p>Heather Taylor (0.01 FTE) Rachael Middlebrook (0.025 FTE) 4. a) IBRA/IMCRA Region(s): Pilbara (offshore), Ningaloo, Abrolhos Islands, Leeuwin-Naturaliste 7. Proposed commencement date: and proposed completion date: Surveys of coral reef benthos which will be included in this project have been ongoing since 2009. The project is scheduled for completion September 2012.</p>",,,9,1,145,,,"J Moore, S Wilson, K Friedman, S Field, H Taylor, R Middlebrook, G Shedrawi, M Depczynski, N Evans, L Bellchambers, J Gilmour, B Radford, T Ridgway, D Thomson, R Evans, T Holmes",Pilbara,Exmouth,Ningaloo,Rangelands,"J Moore, S Wilson",7,
993,2022-06-14 11:27:35.223986+08:00,2022-06-17 10:54:24.478234+08:00,243,1,2022-06-14 11:27:35.224018+08:00,2022-06-17 10:54:24.480941+08:00,25,0,new,2022,19,1000,<p>Threatened Species Initiative (plant genetics)</p>,projects/2022-19/BanksiacuneataPop83.jpeg,,,2021-04-15,2023-12-15,6,4,243,243,,,,"Geraldton, Central Wheatbelt",Avon Wheatbelt,"Wheatbelt, Northern Agricultural",,2,
526,2016-07-12 14:07:07.340682+08:00,,10,1,2016-07-12 14:07:07.340711+08:00,2018-10-15 13:51:55.097828+08:00,30,2,completed,2016,41,1000,<p>Biological survey of Fortescue River catchment claypans</p>,projects/2016-41/DSC01399.JPG,<p>Finding clarity in turbid waters</p>,,2015-03-01,2017-08-31,13,4,22,22,,"M Lyons, A Pinder, K Quinlan",Pilbara,Pilbara East,Pilbara,Rangelands,A Pinder,5,
521,2016-07-12 09:35:54.384367+08:00,,10,1,2016-07-12 09:35:54.384396+08:00,2018-10-15 13:51:55.233785+08:00,30,2,completed,2016,36,1000,<p>Pilbara Corridors - Conservation Action Plan for the Pilbara Bioregion</p>,,,,,,4,4,10,10,,S van Leeuwen,Pilbara,,Pilbara,Rangelands,S van Leeuwen,3,
913,2020-06-29 11:36:36.390564+08:00,,100660,100660,2020-06-29 11:36:36.390596+08:00,2022-07-08 13:36:50.722073+08:00,30,2,completed,2020,56,1000,<p>Development of a geo-ecological reef carbonate system model to understand responses of&nbsp;reefs and reef-fronted shorelines to climate change</p>,projects/2020-56/IMG2082.jpeg,<p>Coral reef carbonate budgets in the Anthropocene</p>,,2019-10-01,2021-07-31,9,4,100660,100660,,"C Ross, R Evans",,,,,,7,"<p>coral reef management, reef carbonate budgets</p>"
508,2016-06-17 15:25:30.377540+08:00,,142,1,2016-06-17 15:25:30.377569+08:00,2018-10-15 13:51:55.613517+08:00,26,3,completed,2016,23,1000,<p>The health status of marine turtles in northern and western Australia</p>,,,,2016-04-02,2016-10-01,9,,142,142,,,All Regions,,"All IBRA Regions, All IMCRA Regions",All Regions,,,"<p>turtle, health</p>"
812,2019-02-20 10:58:50.560098+08:00,2019-07-04 16:33:11.697241+08:00,80,1,2019-02-20 10:58:50.560127+08:00,2019-07-04 16:33:11.699462+08:00,25,0,new,2019,27,1000,<p>Improving the feral predator control on the Burrup Peninsula and Dampier Archipelago</p>,projects/2019-27/IMG8261.jpg,"<p>Protecting endangered northern quolls, endangered Pilbara olive pythons and Rothschild's rock-wallabies by controlling predators that threaten their populations.</p>","<p>A collaborative project between Science, the Pilbara region and Murujuga Aboriginal Corporation</p>",2019-03-01,2021-04-01,5,1,80,80,,,Pilbara,,"Pilbara, Pilbara (Nearshore)",,,1,"<p>threatened fauna, pilbara, western shield, eradicat, 1080 baiting</p>"
1024,2022-12-13 11:08:32.629085+08:00,,101061,101061,2022-12-13 11:08:32.629120+08:00,2022-12-13 11:10:19.985271+08:00,26,3,active,2022,50,1000,<p>Managing Risk from Recreational Activities to Archeological Sites in Wandoo National Park</p>,,,<p>Identification of six Traditional sites in the Wandoo NP (Mundaring) and the possible impacts by nearby recreation sites.</p>,2022-01-01,2022-12-13,34,10,100623,100623,,,Swan,Perth Hills,Jarrah Forest,Swan,,23,<p>Aboriginal; wandoo; National park; Lizard Traps; artefact scatter;</p>
811,2019-01-25 10:55:33.308568+08:00,,100516,100564,2019-01-25 10:55:33.308599+08:00,2020-06-24 15:58:48.978794+08:00,26,3,completed,2019,26,1000,<p>Assessing the effect of cryopreservation on mitochondrial function in plant shoot tips</p>,,,,2017-07-01,2018-06-30,17,4,100516,100516,,,,,,,,2,
1018,2022-08-02 16:17:21.882688+08:00,,100459,100934,2022-08-02 16:17:21.882728+08:00,2023-06-13 12:10:33.419015+08:00,26,3,updating,2022,44,1000,"<p><em>Alexandrium </em>spp. in Western Australia: characterisation, toxin mobility and control options</p>",projects/2022-44/Alexandriumcultureszoomedv2.jpeg,,,2021-07-19,2024-12-30,20,4,100459,100459,,J Cosgrove,Swan,Swan Coastal,,Swan,J Cosgrove,32,<p>Cultures of&nbsp;<em>Alexandrium minutum</em></p>
