id,creator_id,modifier_id,created,modified,type,status,year,number,position,title,image,tagline,comments,start_date,end_date,program_id,output_program_id,project_owner_id,data_custodian_id,site_custodian_id,team_list_plain,area_list_dpaw_region,area_list_dpaw_district,area_list_ibra_imcra_region,area_list_nrm_region,supervising_scientist_list_plain,research_function_id,keywords
71,100000,1,2014-06-05 18:28:42.450000+08:00,2018-10-15 13:52:07.625874+08:00,0,terminated,2003,4,1000.0,<p>Project Rangelands Restoration: developing sustainable management systems for the conservation of biodiversity at the landscape scale in rangelands of the Murchison and Gascoyne bioregions--managing fire and introduced predators</p>,projects/2003-4/DSCN8132.JPG,,"<p>This SPP is a revision of RPP 60/90 (Project Desert Dreaming) and will supercede 60/90. Concept Plan Number: 2002/06 Request Number: KE/0003 External Collaborator(s): Prof. Thomas Bragg, University of Nebraska, Omaha, Prof. Jonathon Major, Curtin University, Prof. Andrew Thompson Murdoch University, Western Desert Aboriginal communities (on their terms) Volunteer(s): Landscope Expedition TO: Dr Lachlan McCaw Program Leader Landscape Conservation <strong>SUBJECT: Addendum to Science Project Plan (SPP) 2003/004: Rangelands Restoration: Developing sustainable management systems for biodiversity conservation at the landscape scale in rangelands of the Murchison and Gascoyne bioregions.</strong> As part of my new role post-June 30 this year, I will become more actively involved as a Senior Principal Research Scientist associated with the above SPP. The SPP has three primary objectives - i) to reconstruct the mammal fauna of the region; ii) to increased the abundance and distribution of extant fauna and iii) to improve vegetation and habitat condition (cover, species diversity).</p>",,,7.0,1.0,113,,,"N Burrows, G Liddelow",Goldfields,,"Gascoyne, Murchison",Rangelands,N Burrows,3.0,
1034,100540,101073,2023-05-01 12:28:48.300144+08:00,2023-10-03 14:34:16.395426+08:00,0,terminated,2023,10,1000.0,"<p>&nbsp;</p>
<p><span class=""Apple-converted-space"">&nbsp;</span><em>Aluta quadrata </em>plant water use<span class=""Apple-converted-space"">&nbsp;</span>and niche characteristics<span class=""Apple-converted-space"">&nbsp;</span></p>",,,"<p style=""font-weight: 400;""><em>Aluta quadrata</em> grows in habitat including steep rocky slopes, steep gorges, and gullies, with a preference for southern facing slopes of rugged topography in skeletal soils, including Brockman Iron Formation substrates. With the planned expansion of mining into the Western Range area (pending approval) there will likely be impacts on the Western Range population.</p>
<p style=""font-weight: 400;"">&nbsp;</p>
<p style=""font-weight: 400;"">Defining the plant water-use attributes of the species and its substrate interactions will enable a greater understanding of the niche that this plant occupies. Here we focus on the physical structure, hydrology and chemistry of habitat substrates, surrounding micro-climates, and the physiological response of <em>A. quadrata</em> to variation in these parameters.</p>
<p style=""font-weight: 400;"">&nbsp;</p>
<p style=""font-weight: 400;"">The broad research objectives of this program are to:</p>
<p style=""font-weight: 400;"">&nbsp;</p>
<ol>
<li>Define the plant water-use attributes and substrate interactions of <em> quadrata,</em></li>
<li>Examine the physiological responses of <em> quadrata</em> in relation to the topography, hydrology, and soil chemistry of habitats,</li>
<li>Characterise the niche that <em> quadrata </em>occupies and establish meaningful biological correlates between habitat suitability and plant performance.</li>
</ol>",2021-04-30,2024-04-30,17.0,4.0,100462,100540.0,,,Pilbara,,,,,2.0,
829,100688,100688,2019-06-14 14:02:33.856544+08:00,2023-06-29 14:19:11.616012+08:00,2,active,2019,44,1000.0,<p>Global FinPrint</p>,projects/2019-44/FinPrintLogocol.png,,,2016-02-01,2025-02-28,9.0,,100688,100688.0,,J Goetze,"Kimberley, Pilbara",,,,J Goetze,1.0,
1033,251,100934,2023-04-18 11:30:02.123736+08:00,2023-10-31 08:43:50.375088+08:00,2,completed,2023,9,1000.0,<p>Genetic management for captive breeding of the Critically Endangered Margaret River Hairy Marron.</p>,projects/2023-9/HairyMarron1TG052022.mpo,,"<p>The Margaret River hairy marron (<em>Cherax tenuimanus</em>) is a large freshwater crayfish endemic to the Margaret River in south-west Western Australia. Following a 70% decline in distribution the Margaret River hairy marron was listed as critically endangered in 2004. In 2023 small numbers are held in captivity with the aim of captive breeding. There may be a very low number of individuals still persisting in the wild, but this is uncertain. The species is on the brink of extinction.</p>
<p>The loss of genetic variation, and the genetic bottle neck due to the limited number of individuals remaining, requires careful genetic management to optimise captive breeding and viabability and usefulness for further breeding of progeny. The project will inform which individuals to pair to maximise genetic variation, minimise inbreeding and increase the success of captive breeding.</p>
<p>This project will sequence a reference genome for the Margaret River hairy marron, which will allow the development of a <span class=""ILfuVd"" lang=""en""><span class=""hgKElc"">single nucleotide polymorphism (SNP)</span></span> array. Currently available microsatellite markers are not variable enough to estimate relatedness/kinship amongst individuals. The SNP array will be used to develop a rapid assessment technique to understand the relationships between brood stock, to inform appropriate pairings for captive breeding.</p>
<p>Successful captive breeding is the the immediate key action that will prevent this species from becoming extinct in the next few years.</p>",2023-04-18,,5.0,4.0,251,101019.0,,"K Ottewell, T Goad, M Dziminski","South West, Warren",,,South West,,1.0,Margaret River hairy marron Cherax tenuimanus captive breeding perth zoo genomics SNP genetics
983,100525,100934,2022-05-27 09:24:02.366483+08:00,2023-06-13 12:10:33.674280+08:00,3,updating,2022,9,1000.0,<p>Ecophysiology of seed dormancy of <em>Hibbertia</em></p>,projects/2022-9/RIMG0077JPG.jpeg,,"<p>The Jarrah Forest region in Western Australia has been mined since the 1960s. Restoration efforts in these mined areas have been made, however, some species have proved challenging and costly to propagate often due to seed dormancy preventing reliable establishment. Hibbertia species are one such group, being important components of the Jarrah Forest understorey, but under-represented in restored communities due to complex dormancy and germination. This project aims to investigate ecology and physiology of seed dormancy and germination of Hibbertia, including a focus on inter- and intra-specific variation in germination behaviour, to develop seed dormancy break treatments and aid restoration.</p>",2022-03-15,2025-09-15,17.0,4.0,100525,100525.0,,D Merritt,South West,Perth Hills,Jarrah Forest,,D Merritt,29.0,"Germination phenology, embryo growth, smoke, propagation, restoration"
66,100000,1,2014-06-05 18:28:41.739000+08:00,2018-10-15 13:52:07.781809+08:00,0,completed,2002,3,1000.0,<p>Fauna of unflooded saline wetland floors </p>,,,<p>Concept Plan Number:       Request Number: KE/0002   </p>,,,3.0,1.0,120,,,N McKenzie,,,,,N McKenzie,,
938,100256,100944,2021-05-03 17:05:37.656853+08:00,2021-11-26 15:50:01.946730+08:00,2,active,2021,12,1000.0,<p>Long-term monitoring of intertidal communities at limestone and granite reefs in Ngari Capes Marine Park</p>,projects/2021-12/PC150233.jpeg,<p>intertidal reef communities</p>,<p>Collaboration between UWA (Dr Jane Prince) and DBCA to monitor intertidal reef communities at historically surveyed sites in Ngari Capes Marine Park at both limestone and granite dominated habitats.</p>,2020-12-01,,9.0,4.0,100256,100256.0,,"S Bell, I Leal",South West,Blackwood,Leeuwin-Naturaliste,,S Bell,7.0,
932,100660,100660,2021-03-17 16:11:54.919518+08:00,2023-05-25 15:24:37.648090+08:00,3,completed,2021,6,1000.0,"<p>Coral recruitment at Ningaloo, Montebello Islands and Onslow</p>",projects/2021-6/CoraltilephotoforSDIS.jpeg,,,2021-02-17,2022-12-11,9.0,4.0,100660,100660.0,,"C Ross, R Evans",Pilbara,Exmouth,"Pilbara, Pilbara (Offshore), Pilbara (Nearshore), Ningaloo",,C Ross,7.0,"Coral recruitment, Ningaloo, Onslow, Montebello Islands"
61,100000,1,2014-06-05 18:28:40.558000+08:00,2018-10-15 13:52:07.985847+08:00,0,completed,2001,3,1000.0,"<p>Regeneration success measures and monitoring methods for sustainable forest management, criteria 2.1.g </p>",,,,,,7.0,1.0,17,,,L Mccaw,,,,,L Mccaw,,
930,100859,22,2021-03-12 09:51:04.183585+08:00,2022-07-21 16:46:31.884263+08:00,3,completed,2021,4,1000.0,<p>Mapping the distribution of <em>Hydromys chrysogaster</em> in the Southwest of Western Australia</p>,projects/2021-4/IMG5148.jpeg,,,2021-03-01,2022-05-27,7.0,1.0,100859,100859.0,,J Hyde,South West,"Perth Hills, Wellington, Blackwood, Donnelly",WA South Coast,South West,J Hyde,1.0,
927,22,22,2021-02-06 17:38:35.299985+08:00,2021-06-01 16:33:45.577178+08:00,2,completed,2021,1,1000.0,"<h3 class=""box-story__title"">Pro&shy;ject LIFE&shy;PLAN &ndash; A Plan&shy;et&shy;ary In&shy;vent&shy;ory of Life</h3>",,,,2021-01-01,2027-01-01,7.0,4.0,22,22.0,,"A Pinder, S Easton, G Barrett, A Barrett, M Brotherson, R Glowicki, K Quinlan",Swan,Swan Coastal,Swan Coastal Plain,Swan,A Pinder,,
926,100564,100458,2020-11-04 14:04:02.900150+08:00,2023-06-12 15:47:57.647277+08:00,3,completed,2020,69,1000.0,<p>Dolphin health - toxicogenomics and pathology investigations</p>,projects/2020-69/RiversEstSDISdolphinstudentproject.jpeg,,,2020-01-01,2022-12-31,20.0,1.0,100458,100458.0,,K Trayler,,,,,K Trayler,32.0,
916,241,241,2020-07-03 17:47:42.623261+08:00,2022-07-19 21:55:08.952335+08:00,2,completed,2020,59,1000.0,<p>Developing and refining microclimate spatial layers for the Pilbara IBRA region to identify refugia for terrestrial mammals</p>,,,,2019-07-01,2020-06-30,5.0,4.0,241,241.0,,"K Ottewell, J Kinloch, B Huntley",Pilbara,,Pilbara,,"K Ottewell, J Kinloch",3.0,
133,100000,1,2014-06-05 18:28:58.737000+08:00,2018-10-15 13:52:05.477879+08:00,0,completed,2011,8,1000.0,<p>Regional-scale coral bleaching on Western Australian reefs</p>,,,"<p>Heather Taylor (0.01 FTE) Rachael Middlebrook (0.025 FTE) 4. a) IBRA/IMCRA Region(s): Pilbara (offshore), Ningaloo, Abrolhos Islands, Leeuwin-Naturaliste 7. Proposed commencement date: and proposed completion date: Surveys of coral reef benthos which will be included in this project have been ongoing since 2009. The project is scheduled for completion September 2012.</p>",,,9.0,1.0,145,,,"J Moore, S Wilson, K Friedman, S Field, H Taylor, R Middlebrook, G Shedrawi, M Depczynski, N Evans, L Bellchambers, J Gilmour, B Radford, T Ridgway, D Thomson, R Evans, T Holmes",Pilbara,Exmouth,Ningaloo,Rangelands,"J Moore, S Wilson",7.0,
993,243,1,2022-06-14 11:27:35.224018+08:00,2022-06-17 10:54:24.480941+08:00,0,new,2022,19,1000.0,<p>Threatened Species Initiative (plant genetics)</p>,projects/2022-19/BanksiacuneataPop83.jpeg,,,2021-04-15,2023-12-15,6.0,4.0,243,243.0,,,,"Geraldton, Central Wheatbelt",Avon Wheatbelt,"Wheatbelt, Northern Agricultural",,2.0,
526,10,1,2016-07-12 14:07:07.340711+08:00,2018-10-15 13:51:55.097828+08:00,2,completed,2016,41,1000.0,<p>Biological survey of Fortescue River catchment claypans</p>,projects/2016-41/DSC01399.JPG,<p>Finding clarity in turbid waters</p>,,2015-03-01,2017-08-31,13.0,4.0,22,22.0,,"M Lyons, A Pinder, K Quinlan",Pilbara,Pilbara East,Pilbara,Rangelands,A Pinder,5.0,
521,10,1,2016-07-12 09:35:54.384396+08:00,2018-10-15 13:51:55.233785+08:00,2,completed,2016,36,1000.0,<p>Pilbara Corridors - Conservation Action Plan for the Pilbara Bioregion</p>,,,,,,4.0,4.0,10,10.0,,S van Leeuwen,Pilbara,,Pilbara,Rangelands,S van Leeuwen,3.0,
913,100660,100660,2020-06-29 11:36:36.390596+08:00,2022-07-08 13:36:50.722073+08:00,2,completed,2020,56,1000.0,<p>Development of a geo-ecological reef carbonate system model to understand responses of&nbsp;reefs and reef-fronted shorelines to climate change</p>,projects/2020-56/IMG2082.jpeg,<p>Coral reef carbonate budgets in the Anthropocene</p>,,2019-10-01,2021-07-31,9.0,4.0,100660,100660.0,,"C Ross, R Evans",,,,,,7.0,"coral reef management, reef carbonate budgets"
508,142,1,2016-06-17 15:25:30.377569+08:00,2018-10-15 13:51:55.613517+08:00,3,completed,2016,23,1000.0,<p>The health status of marine turtles in northern and western Australia</p>,,,,2016-04-02,2016-10-01,9.0,,142,142.0,,,All Regions,,"All IBRA Regions, All IMCRA Regions",All Regions,,,"turtle, health"
812,80,1,2019-02-20 10:58:50.560127+08:00,2019-07-04 16:33:11.699462+08:00,0,new,2019,27,1000.0,<p>Improving the feral predator control on the Burrup Peninsula and Dampier Archipelago</p>,projects/2019-27/IMG8261.jpg,"<p>Protecting endangered northern quolls, endangered Pilbara olive pythons and Rothschild's rock-wallabies by controlling predators that threaten their populations.</p>","<p>A collaborative project between Science, the Pilbara region and Murujuga Aboriginal Corporation</p>",2019-03-01,2021-04-01,5.0,1.0,80,80.0,,,Pilbara,,"Pilbara, Pilbara (Nearshore)",,,1.0,"threatened fauna, pilbara, western shield, eradicat, 1080 baiting"
1024,101061,101061,2022-12-13 11:08:32.629120+08:00,2022-12-13 11:10:19.985271+08:00,3,active,2022,50,1000.0,<p>Managing Risk from Recreational Activities to Archeological Sites in Wandoo National Park</p>,,,<p>Identification of six Traditional sites in the Wandoo NP (Mundaring) and the possible impacts by nearby recreation sites.</p>,2022-01-01,2022-12-13,34.0,10.0,100623,100623.0,,,Swan,Perth Hills,Jarrah Forest,Swan,,23.0,Aboriginal; wandoo; National park; Lizard Traps; artefact scatter;
811,100516,100564,2019-01-25 10:55:33.308599+08:00,2020-06-24 15:58:48.978794+08:00,3,completed,2019,26,1000.0,<p>Assessing the effect of cryopreservation on mitochondrial function in plant shoot tips</p>,,,,2017-07-01,2018-06-30,17.0,4.0,100516,100516.0,,,,,,,,2.0,
1018,100459,100934,2022-08-02 16:17:21.882728+08:00,2023-06-13 12:10:33.419015+08:00,3,updating,2022,44,1000.0,"<p><em>Alexandrium </em>spp. in Western Australia: characterisation, toxin mobility and control options</p>",projects/2022-44/Alexandriumcultureszoomedv2.jpeg,,,2021-07-19,2024-12-30,20.0,4.0,100459,100459.0,,J Cosgrove,Swan,Swan Coastal,,Swan,J Cosgrove,32.0,Cultures of Alexandrium minutum
1015,100641,100934,2022-07-21 16:32:07.257847+08:00,2023-10-26 14:25:02.133101+08:00,2,active,2022,41,1000.0,<p>Characterising organic carbon sources supporting cave pool communities in the Leeuwin Naturaliste Ridge</p>,projects/2022-41/KudgalYolgahCave.jpeg,,,2022-05-01,2023-05-01,7.0,1.0,100641,100641.0,,"M Venarsky, G McGrath",Warren,Blackwood,"Warren, Leeuwin-Naturaliste",South West,,12.0,
1014,100641,100934,2022-07-21 16:15:47.583593+08:00,2022-11-11 10:20:11.314838+08:00,3,completed,2022,40,1000.0,<p>Estimating soil depths over Jarrah Forest from remote sensing</p>,projects/2022-40/Yarragiltopdisposal.jpeg,<p>Jarrah forest</p>,,2022-03-01,2023-03-01,7.0,5.0,100641,100641.0,,"G McGrath, R Van Dongen","Swan, South West",Perth Hills,Jarrah Forest,"Swan, South West","G McGrath, R Van Dongen",8.0,
496,102,1,2016-06-01 10:44:45.149974+08:00,2018-10-15 13:51:55.949495+08:00,2,completed,2016,11,1000.0,<p>Is restoration working? An ecological genetic assessment</p>,,,,2015-09-01,,6.0,4.0,268,102.0,,"M Byrne, D Coates, M Millar",South Coast,Albany,,South Coast,"D Coates, M Byrne",3.0,
860,24,24,2020-02-11 12:54:10.663195+08:00,2020-08-26 14:10:22.859541+08:00,0,new,2020,4,1000.0,<p>Assessment of threatened mammal populations in the Upper Warren Region</p>,,,,2020-02-11,2020-02-11,5.0,1.0,24,24.0,,A Wayne,Warren,Donnelly,Jarrah Forest,"South West, South Coast",A Wayne,3.0,
477,103,22,2015-08-17 13:55:50.548456+08:00,2021-05-16 21:41:08.824418+08:00,0,suspended,2015,17,1000.0,<p>Responses of aquatic invertebrate communities to changing hydrology and water quality in streams and significant wetlands of the south-west forests of Western Australia</p>,projects/2015-17/HAR20_sampling_melita3_1.jpg,"<p>Harvey River, south west forest</p>",,2014-07-01,2023-06-30,7.0,5.0,103,103.0,,A Pinder,South West,"Perth Hills, Wellington","Jarrah Forest, Warren","Swan, South West",A Pinder,10.0,
